"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"0",0.237730061349693,0,0.259259259259259,0.0588235294117647,0.183333333333333,0.162790697674419,0.25,0.375,0.192771084337349,0.1,0.117647058823529,0.12962962962963,0.2,0,0.35,0.212121212121212
"1",1,0.24113475177305,0.454545454545455,0.333333333333333,0.235294117647059,0,0,0.2,0,0.285714285714286,0,0,0.153846153846154,0,0.25,0
"2",0.0769230769230769,0.181818181818182,0.214833759590793,0.153846153846154,0.131578947368421,0.03125,0.375,0.162162162162162,0.228915662650602,0.214285714285714,0.0666666666666667,0,0.252873563218391,0.333333333333333,0.214285714285714,0.151515151515152
"3",0.172413793103448,0,0.2,0.143911439114391,0.189189189189189,0,0,0.166666666666667,0.0769230769230769,0.111111111111111,0.125,0.0975609756097561,0.21875,0,0.111111111111111,0.16
"4",0.169491525423729,0.1,0.111111111111111,0.19672131147541,0.188325115317321,0.243243243243243,0.211538461538462,0.136986301369863,0.195652173913043,0.12,0.139664804469274,0.160550458715596,0.16271186440678,0.333333333333333,0.17910447761194,0.132675438596491
"5",0.222222222222222,0.25,0.147058823529412,0.625,0.205128205128205,0.194467728415759,0.333333333333333,0.285714285714286,0.214285714285714,0.277777777777778,0.153846153846154,0.2,0.296296296296296,0,0.148936170212766,0.128205128205128
"6",0.266666666666667,0.2,0.2,0.111111111111111,0.224137931034483,0,0.220053238686779,0.25,0.230769230769231,0.333333333333333,0.125,0.285714285714286,0.380952380952381,0,0.333333333333333,0.15
"7",0,0.25,0.15625,0.2,0.217948717948718,0.0714285714285714,0.3125,0.235294117647059,0.122448979591837,0,0.0930232558139535,0.272727272727273,0.21875,0,0.227272727272727,0.215686274509804
"8",0.128205128205128,0.25,0.25,0.0357142857142857,0.195402298850575,0.05,0.206896551724138,0.155555555555556,0.208061002178649,0,0.159090909090909,0.121951219512195,0.242105263157895,0.166666666666667,0.130434782608696,0.216867469879518
"9",0.307692307692308,0.3,0.313725490196078,0,0.2,0.166666666666667,0,0.25,0.166666666666667,0.244360902255639,0,0.333333333333333,0.272727272727273,0,0.277777777777778,0
"10",0.222222222222222,0,0.217391304347826,0.222222222222222,0.17741935483871,0.0487804878048781,0.142857142857143,0.142857142857143,0.19047619047619,0.285714285714286,0.151162790697674,0.176470588235294,0.2,0.5,0.4,0.156626506024096
"11",0.23943661971831,0,0.142857142857143,0.166666666666667,0.215767634854772,0.0833333333333333,0.25,0.0769230769230769,0.291666666666667,0.130434782608696,0.344827586206897,0.220689655172414,0.205357142857143,0,0.285714285714286,0.123287671232877
"12",0.133333333333333,0.1,0.15,0.123287671232877,0.184027777777778,0.166666666666667,0.24,0.14,0.175257731958763,0.230769230769231,0.205882352941176,0.242718446601942,0.209450830140485,0,0.179487179487179,0.1328125
"13",1,1,0.5,0,0.166666666666667,1,1,0,0,0,0,0,0.666666666666667,0.21875,0,0
"14",0,0.444444444444444,0.0857142857142857,0.5,0.161764705882353,0.195652173913043,0.142857142857143,0.176470588235294,0.212765957446809,0.235294117647059,0.0769230769230769,0.416666666666667,0.243243243243243,0.5,0.222365869424693,0.155555555555556
"15",0.114285714285714,0.142857142857143,0.16,0.136363636363636,0.149837133550489,0.238095238095238,0.291666666666667,0.1875,0.219178082191781,0.25,0.134615384615385,0.197183098591549,0.189393939393939,0,0.192982456140351,0.176323987538941
